username,timestamp,likes,video_url,content,sentiment
@nguyenvanhuan128,07-05-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,😍😍😍,POS
@tontavanh.khounke,03-06-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,🥰🥰🥰,POS
@thuhoai139209,24-06-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,😂😂😂,POS
@wa.na.soe92,13-07-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,🥰🥰🥰,POS
@1luv4keria,23-05-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,😭,POS
@hoangg_phuong_nhi,13-07-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,😂,POS
@cuongnguyenkiencuong,19-06-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,😁,POS
@bongbong_dday,25-07-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,🥰,POS
@iy.duy,06-05-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,😁,POS
@tonnyvuong,04-07-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,🥰,POS
@vlc4d,11-06-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,Sướng nhất,POS
@anbu0itoichua,16-06-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,sắp trailer tập 2,NEU
@eaengann,09-07-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,😍😍😍😍😍,POS
@www.tiktokbuivinh.com,05-07-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,😊,POS
@...1.4.6.3,17-05-2025,0,https://www.tiktok.com/@_halinhtran_/video/7522839109811932423,🥰,POS
@dythaii210,12-07-2025,1824,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nhật ký Lê Minh nói lên tất cả,POS
@buon24g,15-06-2025,601,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nhật kí Lê Minh kìa😞,POS
@.mityeuoii,08-07-2025,11,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nhật kí Lê Minh 😥,POS
@khongtinvaodanong78,16-07-2025,13,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Xem nhật ký lê minh mà buồn theo luôn á😭,POS
@eyeuahkhogbaogioinoiphet,22-06-2025,68,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nhật kí lê minh nói lên sự buồn =)),POS
@thuongemvoi38,15-06-2025,57,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,nhật ký lê Minh kìa💔,POS
@bongyeuanh1603,17-07-2025,1878,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,minh đã xem và đánh giá =))🤡,POS
@cm25_08,20-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê minh ghen anh tóc xanh,POS
@mamjeuoj,15-05-2025,26,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Buồn của lê minh ^^,POS
@quang.tuyet.van,21-06-2025,15,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,chị oi anh lê minh thì sao😇,POS
@trannhattan4,24-07-2025,673,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nhớ quá phải bay ra tận Hn :),POS
@mityeuoii_9,26-07-2025,25,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,nhật kí Lê Minh kìa,POS
@fanduongngokhai05,28-05-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,nhật ký lê minh,POS
@yeuuemmvaiioo,22-07-2025,99,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê Minh để tóc xanh r,POS
@chipxihiu_10,06-06-2025,15,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,lê minh đăng nay buồn kìaaa chi🥰🥰,POS
@biboroi48,07-07-2025,491,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê Minh bt nhảy thì tốt bt mấy 🤩🙂,POS
@user_cute.com123456789,05-07-2025,137,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Minh đã xem và đánh rắm😞,NEG
@ngbimx,06-05-2025,461,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,ông chã chửi um sùm bên bển kìaa=)),NEG
@nhincaidjtcumay012,24-07-2025,4,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,tr tr lê minh đã kăngg💔,POS
@doibunn01,01-06-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,chị kanh đã làm lê minh tức 😂,POS
@nguyennhi05_02,27-06-2025,8,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê Minh mà thấy thì chửi um sùm =))😁😁,POS
@sng.a.mn90,28-07-2025,20,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Ối dồi ôi. Tội lê minh 🥺,POS
@bngc1306,07-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê Minh đã xem và đánh giá,NEU
@cnn.jeuu,13-07-2025,23,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,lê minh xem và đánh giá😂,POS
@dmtiktokf3,16-07-2025,105,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,minh đã xem và đánh giá 🥰,POS
@hl.ver2,15-06-2025,763,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,ông chã lại sắp khịa nữa r ne🤣,POS
@vaanh76,21-07-2025,48,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê Minh biết nhảy thì tốt biết mấy 🥰,POS
@nguyenthithutrang_12,03-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê Minh chuyển qua tóc xanh luon r 🤣🤣,POS
@_nhimww,10-07-2025,40,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,ông chã dg chửi um xùm bên kia kìa=))),NEG
@d.tho175,24-07-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Ê cái tay của Nhật Tân 😅,POS
@ieuuthuiis,18-06-2025,3,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,hong liên quan nhưng nay sn tui á mấy boàaaa uiiii hẹ hẹ,POS
@justbinhanniee,04-07-2025,28,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,cuốnn 🥰,POS
@minhte191,18-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,minh buon kìa cj oi,POS
@nhimcte215,09-07-2025,67,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,A minh chửi um sùm bên kia kìa c,POS
@anhh3123,27-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê Minh xem và đánh giá😅,POS
@mai.chi767,20-05-2025,10,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Anh Minh đã xem và đã ghen vs Trần Nhật tâm 😂,POS
@._ahnn.thw8,13-06-2025,24,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Tối nay Lê Minh live thì sẽ nó câu “ anh tóc xanh ôm eo “,POS
@doibuonjqk_323,16-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,tt,POS
@bongzendaa,01-06-2025,13,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nói chung là còn thương là còn đau :)),POS
@_bap.dnk_05,25-07-2025,89,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Khéo minh ghen đây cj kanh oii,POS
@captainboybaytoiday034,22-06-2025,10,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,lminh khóc ròii🤣🤣😘,POS
@m.anh.s.142,16-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Ah minh ghen á chị,POS
@_tuanminh8,21-05-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,gửi ngay cho Lê Minh 😏😏😏,POS
@emtelamhaa_212,28-05-2025,6,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Ông chã buồn òi kìaaa 😂,POS
@aduco01,12-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Cj dỗ kim anh Lê minh chưa ạ🥰,POS
@chongbancunglachongtoi0,10-05-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,“Dị ứng với màu xanh nước biển “😂😂,POS
@_mechuengw_,04-07-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Xin in4 váy,NEU
@bloggerradio,09-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,hay quá ạ,POS
@baxa_tthien,23-06-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,này chắc chị ẩn anh Minh 😂,POS
@hoangchi1112,07-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Ôm hờ😁,POS
@nanhjeuu,09-07-2025,5,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Xing jeu thí,POS
@mih_hiuux,25-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,chịu kanh,POS
@dat_586,17-05-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,tóc tóc xanh kìa,POS
@helloki507,12-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Còn thương là còn…😐,POS
@embe_cutehaykhocnhe,09-07-2025,6,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,gi v kim anh ơiii,POS
@btram_cute1,04-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,đẹp dữ gái ơi,POS
@ngthanhtruc_012,12-07-2025,6,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Ông chã chửi um sùm bên kia kìa🤩,POS
@thuyyna.8,23-05-2025,11,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Mình khót roii🤣,POS
@goitolabong2007,28-07-2025,5,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Minh ghen đấy chị ơiiii,POS
@ngocdiep6020,27-06-2025,3,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,minh bùn r kìa chị-))),NEG
@uyn.nt21,20-06-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,ơ kìa cẩn thận a minh lại ghen ó,POS
@_17th04_chipp,28-06-2025,16,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,tý thấy anh Minh khịa😇,POS
@dotunglanne,02-07-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,minh đã xem và đang ghen 😂😂,POS
@nhiu018,08-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,cuốn như bánh tráng 😆,POS
@ngocdiep_0105,24-07-2025,7,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,10đ tinh tế cho nhật tân🥰,POS
@phuonghuuduong11,01-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê minh,POS
@chi.yeu.minh.anh14.11,01-07-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Minh lê nhìn và phán xét😀,POS
@tt._2103,23-05-2025,3,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,c ơi repp iem,POS
@nhomqcuaemlam,28-07-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,hắc cơ đứng sau kìa🥰,POS
@hty_35,04-05-2025,5,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê minh bun oii,POS
@littmisskimanh,28-06-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Ông chã Minh chửi um sùm bên bển kìaa=)),POS
@user575268159,28-06-2025,3,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nhật tân make up còn trắng hơn bèo lun nè 👍,POS
@trongnam788,14-07-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,lê minh đã thấy và đăng str😂,POS
@abcxyzjqk110,07-06-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,anh minh đg cầm tông đợi chị về kìa:),NEU
@hthuongg_69,12-05-2025,5,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,kiểu này là minh lại bay ra HN gấp =)),POS
@vkhanhhuyen1708,10-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,a minh đang ghen🤣,POS
@thuthuy.iu.ah,21-06-2025,3,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nhưng tay còn ko chạm vào eo như minh ý🥰🥰🥰,POS
@sumuop168,12-05-2025,3,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lúc đầu tưởng Chu Cường😔,POS
@gauyeuoiiii12,03-05-2025,4,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,anh minh đã xemmm và ghen roii chị oiiii😭,NEG
@camxanh76926,13-06-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,minh đã xem và đánh giá =))😁,NEU
@c.lon906,01-06-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,k bằng minh,POS
@voiu_trantrietvien,07-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,cái tay ông tân tinh tế👍,POS
@kyendepgaiso1,09-07-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,nhìn nhảy nhớ chu cường😭,NEG
@nguoidanbalanhnhat,22-06-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,ah minh lại ghen rữa 😁,POS
@rinixi_cherry,19-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Anh tóc xanh,POS
@_nnh_23,03-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Chị iu rep em💗,POS
@_muadongtinhyeu_,01-05-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Xinh gái 🥰,POS
@emlanhu28,07-05-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,tui thấy Kanh hợp với nhảy người thì xinh nhảy thì đẹp😝,POS
@duonghg059,12-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nhật kí minh :(),NEU
@beiuu020,12-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Buồn của Lê Minh 😮‍💨,POS
@nquynh801,23-05-2025,3,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Tuii kthich anh nì😂thich og minh quay voi kanh cơ😍,POS
@_taoladung_,25-05-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,a ấy cứ nhìn j v,POS
@_nhm58,11-05-2025,6,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,a minh sắp khịa-),POS
@huong.tju,08-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,nhật kí lê minh đang buồn,POS
@nguwenthijthwytiwn,02-07-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Đã xinh lại còn nhảy đẹp,POS
@umebuitra1,02-05-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,thế này thì minh ghen đấy cj oi,POS
@nvhyu15,23-05-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,tr oii kanh xinh điên🥰,POS
@quaihu79,02-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Xinh dị bé ơi,POS
@user.dm_12,06-05-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,sớmm cj oii,POS
@nong_ngoc_hoaaa,07-06-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,chưa muộn chị nhỉ,NEU
@tuannanhh_10,01-05-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,anh minh bình tĩn nha anh,POS
@_ngthimaj_11,11-07-2025,2,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,sớm ngdep uii🥰,POS
@chuongphan2410gma2,24-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Còn thương là còn đau : lê minh,NEG
@oanh.dng.mai3,24-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Chị đẹp quá à,POS
@hailemuoii,04-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,bh ms bt anh tóc xanh là aii 🥸,POS
@datmarco2,21-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Vãi lòng anh minh ơi 😂,POS
@13thag05,02-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,tưởng AI 🙂,NEG
@haky.kabum,07-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,túi thấy ông tóc xanh để tay xa người bả mà 😂,POS
@tkh_2013,12-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,chị Kim Anh cao vậy🥰,POS
@nghanhthu2,24-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,ảnh ghen đoạn video này kh,NEG
@socyeu91,03-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Le minh đã xem và đã rất buon😇,POS
@lynhh1050,21-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Thấy tội minh😂,POS
@bong32_2,01-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Minh đao lòng 🥰,POS
@awesome20135,04-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,hay quá,POS
@htkt15th3,27-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,lướt xng bà đang live😇,POS
@bap.cai.135,01-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Ô e tưởng a cj cách 1500km r chứ nhờ,POS
@soicailon925,02-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,anh Minh đâuuuuu😳,POS
@mary.i333,05-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,"""Còn thương là còn đau""",NEG
@tuyen.buon,21-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Còn thương là còn đau,NEG
@t.th437,02-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,sớm cj 🥰,POS
@bongxinhgai888,04-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Rồi lun bà chã oi 😁,POS
@wyn_nah2,23-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Minh bt minh buồn đó cj 😆,POS
@iuukanhnhat3,14-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,ông chã đã xemm và đgia r kiaaa 🥰,POS
@traamy108,17-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,e tưởng đth bị sao 🗿,NEU
@duy.lam2k13,13-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,A minh dỗi r😂😂😂,POS
@tmyy560,12-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Xinh quá kanh ơi:)),POS
@fan.leminh.kanhdau,05-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Minh ghen đó chị oiii❤️,POS
@umechikanhdau,08-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,c ơi e có dc rep ko ậ😭😆,POS
@pnytcntd09,13-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,10p trc💓💓,POS
@aduem_chau,11-05-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Xinh nha kanhh💗,POS
@nguyn.xun.trng193,18-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,lminh bảo xê ra phỏng tay đấy😀,POS
@_28.th6._2,09-07-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,minh mất vợ r nhá,POS
@thaor21_09_2012,28-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,sớm c oie,POS
@thwnh_thaor,09-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,cuốn dữ v,POS
@to.la.thu.phuong,28-06-2025,1,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,sớm nè cj oi rep iem,POS
@anhduy16th10,18-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Anh tóc xanh,POS
@quynhanhnuadayy,02-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,ánh mắt của trần nhật tân,POS
@ngocdiemnek15,07-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Coi cái tay kìa,NEU
@duymanhquynhanh2_,24-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nhạc đêm này nó gọi là 😎,POS
@nhung.pham262,04-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Tội anh minh 🙂‍↕️,POS
@chn.qu573,05-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,chị kanh má bánh bao cưng dị trời🥵,POS
@sieunhandennisi,13-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,tt,POS
@hoangsang842010,18-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,beta😂,POS
@quynh42729,01-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,e đang xem cái này vuốt xg thấy ah Lê Minh,NEU
@biro552,11-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,minh xem và gen,NEU
@maihoanggia09,13-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,thôi rôii 😇,POS
@saigonmelon11_10,16-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Anh tóc xanh,POS
@hihihihah00,12-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,k há mõm k chịu dc,NEG
@user4329282071805,23-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,xinh quá,POS
@gia.pht744,28-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Qua dễ thương 👍👍👍👍👍👍👍👍,POS
@kho.phim.viet.co,23-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,@nhật ký t có,POS
@oanh.dng.mai3,19-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Hehe,POS
@he.lo286,16-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,hi🍀🍀🍀🍀🍀,POS
@ng.hoang1408,25-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,bà kia cứ nhìn như kiểu phán xét á tr,POS
@top1camnin,27-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Check liên tục,POS
@thhien609,07-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,thấy tay ông kia kh dám động hẳn-)),NEG
@tramnghichantoi,02-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Xịn,POS
@long33049,28-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,tóc,POS
@minh.anh.dep1,23-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,anh tóc xanh,POS
@h.lt035,11-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,xính thế,POS
@phu.dai.bang,10-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,"biểu cảm chuyển mượt thế, đỉnh đỉnh ah",POS
@vychihihihi,06-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,chị Kim Anh nhảy cuốn quá@🥰,POS
@chimdainhattoptop,15-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,tóc xanh,POS
@ngociuthuyhoa07,17-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Minh bảo trend này hơi tốn ng đấy😂,POS
@nii.tuyy,11-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,nhật kí lê mình lsao ạ,NEU
@accsiumanhhhh,04-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Tt=acc siu mạnh,POS
@nguyenthihuong8891,28-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Hai người này là người yêu chắc luôn😂,POS
@duongchi155,04-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,xinhhh💗,POS
@huyentrangmin2,18-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Sao giống truyện ngôn tình z🥰,POS
@lyhieuquoc5a1,10-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,lê minh đã xem và đã nghen 🤣🤣🤣,POS
@cmnew87,12-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Còn thương là còn đau🗿,NEG
@changa_sotthai23,13-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,cái tay ảh tinh tế,NEU
@tiemtoctuantu_208,20-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,chúc 2 b luôn thành công 😍rất đáng yêu,POS
@banhiugdhoangchanhkhai,06-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê minhhh,POS
@elvischua90,25-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,What song name?,NEU
@banthannhatlaquynhanh,21-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,C kanh đẹp quá 🥰🥰🥰🥰,POS
@puncover4,22-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,đỉnh của chop 🥰,POS
@vutrang1910,23-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,cưng quá 👍👍👍👍👍,POS
@.1.97seller.tiktok.com,09-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,đẹp lắm e oi,POS
@d.t.v.v0,21-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,để ý người đằng sau kìa.,POS
@t.thnh0513,28-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Bả cao,POS
@kemcheese0905,25-07-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nhìn a Tân như quảng cái KFC ấy...😁😆,POS
@iw_hieen60,18-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,ông xã đang kịp bên kia kìa😂,POS
@kimthoa_301,08-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,xinh,POS
@iw_trang17,10-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,chị có cái kẹp giống em kìa🥰🥰,POS
@minh.hng7576,21-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Lê minh đã xem mà đánh giá 😁😁,POS
@haibang1719,03-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Nhìn chị cứ như thiên thần xink quá trời,POS
@linh.diem01,20-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,thấy hậu trường,POS
@salomenie34,07-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Đẹp ❤️,POS
@_ngthanhtruc211,20-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,dễ thương,POS
@chamconuong.96,16-06-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,"phải nói là cười xinh, muốn chửi thề",POS
@no1kinhmonhd,25-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Tóc minh mãi k lên màu xanh đc :)),POS
@ngc.cute463,08-05-2025,0,https://www.tiktok.com/@kimanhne_36/video/7525671270936022290,Dễ thương quá 🌹🌹🌹,POS
