username,avatar_url,content,likes,timestamp,parent_comment,video_url
@wxcrz_2884_ilus,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/808b7935d1cfd83c21aabe1ca7a0dc8a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=62f2abf0&x-expires=1753606800&x-signature=t8QP5i7PxwJQdQjJXd6oiEir848%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Trần hà linh nào vậy mấy bà 😭 t lên thanh tìm kiếm thì thấy mỗi bbi_cat9 mà không biết có phải đúng không,208.0,,,https://www.tiktok.com/@cl.socialbiz/video/7529015168223743240
@quyn_hoa07,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/92d52a6b9d52b8e5b2aa80a465c480b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3eaeeda6&x-expires=1753606800&x-signature=Ua53uIYoSoQR6ajTPA9410%2FDnPs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,t mới xem bản gốc bên quyn_hoa07 mà sốc luôn á,2.0,,,https://www.tiktok.com/@cl.socialbiz/video/7529015168223743240
@unknown4528483,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7246036081345642501~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3982a40a&x-expires=1753606800&x-signature=KP2lRk%2BXLq4ED%2FqgOQae6%2BmDH4k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,sao lại book fờ hò nhỉ :))) rồi lên phốt làm gì :)) fờ hò nó còn bận tiếp khách mà,1.0,,,https://www.tiktok.com/@cl.socialbiz/video/7529015168223743240
@chon.li.nek.14,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/273ac99e6807e9bd487e12367b830951~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=de5cc2f6&x-expires=1753606800&x-signature=8%2FMxH28mgQAdsEqkR6%2Bnl4BtV3k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Rồi đoàn mình di chuyển lên núi giúp nha,34.0,,,https://www.tiktok.com/@cl.socialbiz/video/7529015168223743240
@_loveyourself162,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6469b68d0e788d33ae36543c377fab75~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=08d16e7a&x-expires=1753606800&x-signature=TJwAX04Os1OSA7SNVhgwWHalMgI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,thấy vụ phốt gì 10 đôi lens nữa mà nó kh nổi lắm nhỉ,71.0,,,https://www.tiktok.com/@cl.socialbiz/video/7529015168223743240
@diem.ney,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0bf00161403d6390a940a35aa9311cdf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=28f96eaf&x-expires=1753606800&x-signature=bNGDpb9k3DT7sELYu2CQBIW2nW8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Bé Son cười y hệt võ quốc tuấn, VQT cũng giống J 90% luôn mà",4288.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@nicknap1ty,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a54bebaba3ac4d765fb716b0c46abecf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=537f103f&x-expires=1753606800&x-signature=5pnq7olJriTzu0cc08jCOSzUwa4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"tim may mắn cả năm
　 　　　
1 giờ 　 trả lời　 　 　 　 　 　 ♥️9999.9B
　　　　　　　　　
　—xem 999 câu trả lời",138.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@vuasenxunghe,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e10095889c966a63d936875c009c4718~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=276dd59c&x-expires=1753606800&x-signature=YVEw3MgQb2i1h08hyp3AfOC1HYY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tại sao không đi xét nghiệm ADN ???,528.0,,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@phaichapnhanthoi,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b13690a77e810cc159d50f385d001c18~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aadd60ae&x-expires=1753606800&x-signature=A2Cf4Cd5%2FbsSHS9bzfhozqDs%2Bx0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sao không đưa đi xét nghiệm cho nhanh nhỉ😁,683.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@toi.la.tien.22.07,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bc6b2ed92983c13bf577cea32427c015~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fcc2dbb2&x-expires=1753606800&x-signature=UAZO85zXMX%2Fv4WgFq%2FkHPQoMIIA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,hơn cả thánh gióng,2435.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@nelsonnelson6025,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/f771417ac032cdff244662219172ce4b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c5c0a504&x-expires=1753606800&x-signature=lLBqxR4Vtwnl1haOfcuiRCiG%2FVM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Chưa chắc con ruột ông J,4446.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@evango92,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ba6b8d95949567261160b4e5332eb4fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6cb664d3&x-expires=1753606800&x-signature=fxGIwSQ%2FIifxyf1dtP8yKSVZ4hg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,DNA là ra thôi,6.0,,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@phanthanhthuy2602,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7377067269124685856~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ac5d1839&x-expires=1753606800&x-signature=cUrwDRGtLcUV64KI1hfo5xvgBIA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tui thấy bé sol giống y chan Jack sinh con ko phải là hoàng toàn giống cha cũng cos nét giống mẹ hoặc giống nội ngoại nữa,0.0,,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@myphammiso.com.vn,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/69430ee6d49a30f5204ee3638a58f37b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e544e331&x-expires=1753606800&x-signature=JBlAQrK2%2Bbl02yXRVtyrtUrL6a0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Bs tính là đậu thai tháng 7 nhe!,66.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@quangg.1998,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d8f8ef33b63e57bad69960633b49f42a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e14f559b&x-expires=1753606800&x-signature=iCH2KUpASY7F1IH5PCV2ST0RQt8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Ai đúng, ai sai? Bản xét nghiệm ADN là đúng 😁😁",618.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@uyenphuongpig,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2c38c0654afa6472d9c3a698ea01e14c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=199a4fbd&x-expires=1753606800&x-signature=2zYmMK7j%2Fp87sKDZMlbxPntCsUo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nhìu khi nói bầu mà chưa có. qua nhà ở lại mới có úp sọt 😂😂😂,98.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@emem.0605,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/4075d4b43f50f6b04c25d2b350dd99ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e60c6c79&x-expires=1753606800&x-signature=B%2FPRdv9Yzv7a5CczLpq2fRUI0Xc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,có thể là con J nhưng mà lúc báo có thai 5 tháng là chưa có xong chuyển về nhà J mới gài để có thai,419.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@leem857,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/249291e2a5faba0f564570911809ac0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a68f5fb0&x-expires=1753606800&x-signature=wXiMTDJUTUOyooQ678wcsc5jMR4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Tôi đề nghị bà Thiên An mở cmt lên liền cho chúng tôi, chứ t mắc nói lắm r",5264.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@yangbi23568,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4f8b509902a54d0a4d6018104b3317eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1ee4d259&x-expires=1753606800&x-signature=Y%2Bf1ZkleRWCEiU4fWr1DXNMI7hs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bé sol giống jack như đúc.tôi thấy thế,80.0,,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@my.cn.g.tao.c,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e2c4d25f7daf8cb83c445db57e021137~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=51df22d9&x-expires=1753606800&x-signature=RkcKU0he41sDE665BEiVqGuUeII%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Cãi nhau làm gì , khoa học phắt triển cứ xét ngh là ra chứ cãi nhau làm cái gì?",57.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@bnh.minh.n3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c27affd9ebba6705b9cc881bf0b3a41e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5eafc817&x-expires=1753606800&x-signature=tns9moR7wSIDbpucbrJ2hR58Un8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tim để may mắn🍀🍀,176.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@hangnga9887,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1dce99dc8ce2e01f709dc20aea7dd222~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4d96a99c&x-expires=1753606800&x-signature=%2BvN3Z%2BO00vnk10SewM8nGYEHr9A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🤣 T thấy sol giống mẹ hơn . Jack mắt bé tí 🤣🤣,675.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@shinigami562001,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6bfb216c044ecc73f03be9f8768996c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=98dd9bd7&x-expires=1753606800&x-signature=9gbGr00slalEIhCBoPpJOizbGr0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nhìn ông Hoa Ưu Đàm -))) i như ae song sinh vs Jack,78.0,,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@utcung456,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-aiso/0dd46285bd2878a927edb511d430178c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=028f0fd9&x-expires=1753606800&x-signature=XUGoAAhhM1XK4eiNj4cbPOxGbJY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Đôi mắt bé sol nhìn giống jack,18.0,,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@kocogidaunha_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b2345661e38898742f2c8712b25106fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1bc98dc0&x-expires=1753606800&x-signature=dtgb4gHbl7nQw6eXoqQD89kAjPg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sách kỉ lục Guinness nên vào cuộc 🤣🤣,27.0,18-07-2025,,https://www.tiktok.com/@nhathaientertainment/video/7528251224852843793
@quasimomuong,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/53ce2593c6d075a64bfd2e3d850f129e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3141ab73&x-expires=1753606800&x-signature=Dt%2F%2F6A2N42E%2BaubuvDak9Udvijo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,bỏ mũ thành điện máy xanh,464.0,17-07-2025,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@cutihihihaha,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9c4f0cf058540bc187faa113afad8c20~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4477fa27&x-expires=1753606800&x-signature=35RXMgUDBgBwZakpQV6gjszI8Xs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,để mũ lên chút là thành Megamind,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@tamz.nhw_,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/85fb9318e9edf97d63facccf249d0091~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c7cd8022&x-expires=1753606800&x-signature=h3R7DjhJPFkP2K%2FE%2FNQAfZNPYY8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,xì trum hả=),0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@bu.s.b.les,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e869649f25bda3564a798f0896d6659b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=178bee5d&x-expires=1753606800&x-signature=UZOsSGkf3W10IRkFcXDkBqGmau4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,tí đô đâu😁,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@t.vn.t4123456789,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/562001079e28aaa8480c1ec5d64c3af3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=618944c6&x-expires=1753606800&x-signature=klMqa4lQEWFffcmQGt3S9BWnLMU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,đoàn xì trum 😁,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@nganmaitrungcang,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/137abaa0d9f5c89ca5fe35e0c64038d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c882ad86&x-expires=1753606800&x-signature=lJvc8qeucjq5Z4iZCsaYVoR3j0k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Rồi cái màu đó tắm ra không bạn 😅,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@tuie_thuie,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/44c4d5dab5f79ee11872b1f01fcf22f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=44cdf977&x-expires=1753606800&x-signature=zCh0sn%2FGoL6ZkejV%2FgA%2Bt0pQEQ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,điện máy xanh đi đâu vậy,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@cungcacanh2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3dabcbda6d820793f0a1e501ea7f64aa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b5d9aa0c&x-expires=1753606800&x-signature=yrQ6AvnUk3ywpxGfALfMIKA3Pl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,xì xì trum trum,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@hai_dak2911,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3fd04e37270003fa6ebc6ce4fbc13768~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fbaef574&x-expires=1753606800&x-signature=BsRVy1rSNFmiJtRREBO4f2VN5qQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,có tí đô ko ạ,0.0,18-07-2025,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@quynhanhh472,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e360729cbe9e4dbf619ddf6698fbe5f7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=17b7ecaf&x-expires=1753606800&x-signature=u%2Bi59bN19ExDbwqUkNCwhsU6MRU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Bx gặp ở metroo,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@echipuocmolamcongan,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b6e91aa9ee247d2777216d3ad6482211~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aa7dbf98&x-expires=1753606800&x-signature=BJyUCVZM78KRZrfWyoXWrGIDGz4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,đến điện máy xanh 💙,0.0,17-07-2025,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@changg_k,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/71f944351aa2f7e329480773f8e55845~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=885ff232&x-expires=1753606800&x-signature=znEIFVyztDXM23UO1u1xMv6Lh1o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,6 dau 6 don,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@bnnn.hc.mc.lennn,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/637b150102bb5d724f3af9f6c839e569~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f55ab3a9&x-expires=1753606800&x-signature=t2efWRqMfyA0RCqWSmmqVgcUsVo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,""" ê mày ơi màu này rửa không ra """,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@nguyenbichtrambd,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ca07bf4b07a11d964a0e863abff2a9cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b01bcca9&x-expires=1753606800&x-signature=zIxNn0hsgdqAGnAMs8oX%2BMEnxnQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,tí cô nương,0.0,18-07-2025,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@quyettamhocgioi_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/460b2e7732af468b0925fd6d5e879785~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dfe7a24d&x-expires=1753606800&x-signature=ayCLZyQthXmyigLHf5PMiZxKS3k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,lạy hồn,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@bacblingbling3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/48455ef59e93607a1ff87c0ca877d8cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=73091a36&x-expires=1753606800&x-signature=i5IKWYfR2S2zowIbEO0LIeOwv0E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,skin vĩnh viễn😁😁,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@kietchabo,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3aef06aea9cdb243813864c50a851e18~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cd26d3de&x-expires=1753606800&x-signature=4Y7HA2LXZjUx6Tt%2FsU38gGq%2FGT4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,cái này làm đc nhiều Việc lắm nha,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@c.h.u05,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a38791aeb32a386bb1cc6f17712bd0a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2a439f12&x-expires=1753606800&x-signature=28noELFzmQ6WsOiHVqFWybI%2FpMs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,cho hỏi mấy chị vừa quảng cáo từ điện máy xanh hả 🗿,0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@minhnguyen_ne,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4a3a43b8be359cb40cc93f6d2c561c6b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b80705c4&x-expires=1753606800&x-signature=vtd4yae7q7%2FxCb6xORoRZUTyxJE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Lần trc gặp ở metro,0.0,18-07-2025,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@tna180607,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ed58cbdabcdab5fa7c789ad93efb394d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f99956a6&x-expires=1753606800&x-signature=dme7Los2tZTBelh6nZxSCME%2B0Z4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,ko đọc cap t tg điện máy xanh ko á:),0.0,,,https://www.tiktok.com/@paramountpicturesvn/video/7526506075722419474
@chiyeuminhbi8,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5d594fc0fc8a69f7fd660c87af15b37f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d2a023c7&x-expires=1753606800&x-signature=u6ZRMX2APpyiltoxawctX3Vfg0c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,tokuda hồi sinh à🥰,107.0,14-07-2025,,https://www.tiktok.com/@marloumofficial/video/7521532029368847623
@hcd__.team,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/74a6949e8371b5d33b2a27539bf3637e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a22fa607&x-expires=1753606800&x-signature=9ZR6IhOspmQ8b50sAl2EZNWvuCs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,tokuda phiên bản việt hả,0.0,,,https://www.tiktok.com/@marloumofficial/video/7521532029368847623
@.nhn.qu,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f1dd387a5d82dcbc68073c3b493a94c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1f0dd750&x-expires=1753606800&x-signature=K7svD8Md66kC8i%2BX%2BaooGTU5xco%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,đối thủ nặng của Quang Hùng MasterD,1373.0,30-06-2025,,https://www.tiktok.com/@marloumofficial/video/7521532029368847623
@.hnktvj.0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b6e53580f071b74469c120af5a965bca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e10b48f2&x-expires=1753606800&x-signature=U%2F8LMOb%2F%2BNa%2FGTEoOXMEszxAyWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tr oi tokuda phiên bản đẳng cấp 😂,613.0,30-06-2025,,https://www.tiktok.com/@marloumofficial/video/7521532029368847623
@ily_suka,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6ccc7a86daf051574213e3ec13c7b8d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=258bc418&x-expires=1753606800&x-signature=0mdFSgcUMg%2FD2n8VSsNp%2FoNNdVk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,tokuda hả má 😇,83.0,10-07-2025,,https://www.tiktok.com/@marloumofficial/video/7521532029368847623
@thay.doi_cach.song,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fa03e9a87425fc05efd8572c92b95aa9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=406e3785&x-expires=1753606800&x-signature=0vud1EVpXRSqprIQtib4aXD2ml4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,ê chc mỗi t thấy cuốn😊,32.0,14-07-2025,,https://www.tiktok.com/@marloumofficial/video/7521532029368847623
@_khanh_13.10,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ac75b650b53b87cbd8c5ac85cd81802e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a1e44bab&x-expires=1753606800&x-signature=v8N68nkwFd%2BJBTuDK0KZaFoEEUM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,khác tokuda mỗi cái tên😂,0.0,,,https://www.tiktok.com/@marloumofficial/video/7521532029368847623
@phophongphu,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b425abccc3cbb41827d536c8ac94852c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e25e8f66&x-expires=1753606800&x-signature=uTHvBxQtXkd2DQ2oMpyXXoLccNU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,ai có ních a3 ko gắn cho a vào xem ta nek😂,0.0,11-07-2025,,https://www.tiktok.com/@marloumofficial/video/7521532029368847623
