username,avatar_url,content,likes,timestamp,parent_comment,video_url
@lawson.connor?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/808b2b6e31300f8e49f5a729dd2d70b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=968cafdd&x-expires=1755363600&x-signature=qNTmZ8Fm2MIbSfVTSqrHtCEXupk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,I could remember when I play this nail hammer game with my grand kids 😅👍 it was all fun 💕👏👏👏,44,7-17,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@user84481510380260?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/da8bdff48827c837f44c54e1c59a26b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f3f6fc75&x-expires=1755363600&x-signature=xeVwcSWBJ1gtJCTXY8zpwFEu3RA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Very good 🥰🥰🥰,6,7-15,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@ud_santos?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7345211905763442720~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bf49d0e6&x-expires=1755363600&x-signature=LVlhOvowuG4mGqjv%2FtZNXWQjiFg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,why does the females has more accuracy? who noticed?,8551,7-15,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@jk.autos3?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/380c9edae0d3ff73bb14c54d2aab0106~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=422e85e3&x-expires=1755363600&x-signature=caL9WqUzq4LOf%2BzyFi0VqA9fwrE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,That man wey put hand for pocket nah carpenter nothing you wan tell me 😂,83,7-15,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@right_tg?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ae88c11a847b11254181b84f3336b5c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=60272578&x-expires=1755363600&x-signature=GUSMvzQJUUwhHoSO2qaEEuEJFgM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,how did I watch this to the end?,622,7-15,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@happymoment654?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cb9f586f3107e08c08d382855ea6476a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9f4d6e4a&x-expires=1755363600&x-signature=IVXcIUZp8PkQsgDlNzy0cWxax0o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Real ones rooted for left for some reason,121,7-17,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@jotasmith31?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b0a9cc577a0fb46aec95a1f0aa38c308~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f894f3f3&x-expires=1755363600&x-signature=f%2FZh%2Fssz4i%2B0W8pFo9gNmXkANRg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Los carpinteros mirando esto [sticker],98.9K,7-15,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@ms_apenteng1?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4d0523303ef4329c90881526a0d1eb5e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4c3fc429&x-expires=1755363600&x-signature=DuhVPHUPFcutciqWzhwTpis4h%2B8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Proof that I’d watch anything,25,7-17,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@danielkkoech?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1297ff5e62dd0ae07543b7b7bd403996~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=635f3aef&x-expires=1755363600&x-signature=y7EJje%2FoEy1q34UWWsAs9%2BJR9ak%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,I am impressed by grandma,54,7-15,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@yamerlin.mayen?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ec1e26a60505d7b77d7fb7c9322dd350~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=43ef821e&x-expires=1755363600&x-signature=EcQzDt8qJ4%2F8%2BD5Om4jIYlofZzQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Desde un principio fui del equipo equivocado 😭,50.3K,7-15,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@l.uis_030?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eaaba7f4f47496e56fe91c33a1658d03~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=02ae694e&x-expires=1755363600&x-signature=39TsHK80J6d67y3ayykh4dBktfM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hey Cousins 😂😂,91,7-15,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@sumajestadasimedicen?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7334370710271787009~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2341825b&x-expires=1755363600&x-signature=SGk5oXVWeh2TLbbHTAk74%2Bh%2BJQA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Imagínate un final destiny versión mexicana!!!,16,7-16,,https://www.tiktok.com/@agrobarbara/video/7527086579177901368
@rizzyq_13?lang=eng,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/46c15dc0f7d29d234f6302c391049248~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=26f67b13&x-expires=1755363600&x-signature=i8lF1L2VZZFkSV8xagwJo%2BSba6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,I'M YOUNG BLACK AND RICH 🔥 [photo],23.2K,7-3,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@sukumioneknight?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a6d060ad1767aa738c7b6636ce2f496c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b5f69c2b&x-expires=1755363600&x-signature=3OfYFjHYyIOBRU9VSVIqzCiwr8k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,It's just a beginner level! Go watch the Khmer boat racing,211.2K,7-4,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@easyman404?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5775daa93a5ce41c5c3567e58c5e3e88~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c88c5902&x-expires=1755363600&x-signature=i9n4avFzqQP2r8ALWmGM1g123Q8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,R.I.P Diogo Jota😭😭💔💔💔💔,663,7-4,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@phantrongtien2511?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/13b5ddf560420c69518acff67247e611~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=02a76cb2&x-expires=1755363600&x-signature=M3%2BEPlZQykAwYN4MQpYa0Q8f3dk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,like cái tiền vô Như nước😍🥰,3482,7-10,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@bolandrina0?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7af5a3dbe51b65297871c39a1a357dc6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d2695d7d&x-expires=1755363600&x-signature=4%2F1RTJUbFAGug%2FhaFjvLzhUWMUc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,the reaper aura farming,274,7-6,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@sticker.real?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4a7079a02db20a68f35c9f0a083906a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=19394815&x-expires=1755363600&x-signature=183VR0Rnsp6ghFE%2BRZMemUzYxzM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,[sticker],164.3K,7-5,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@nobusques.chic0?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f5eca87bc4a68bd4d2abdcb86ab38ee5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1a51ac80&x-expires=1755363600&x-signature=DVMtR3eqKeVYK1WUrxfolAMuCK8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,they will never be on the same level as the reaper 😭😭,35.9K,7-4,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@danter76?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/85264084775f97e5c60f72e428adea5c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=58e0b1fd&x-expires=1755363600&x-signature=s0i3SmeqpzRoc9vwTx6NircFE7k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,what is even the point of them being there😭😭,19,7-4,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@shimo6282?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4b00956e58598903991ceb15fcef125b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0835f574&x-expires=1755363600&x-signature=nJaHhkt2zTfjJ3ECGnpH%2Bq5Y3j8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,this boat racing is Filipino culture 🇵🇭🇵🇭🇵🇭🔥,8,7-5,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@pyraras123?lang=eng,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/822a484cfed856424d3f24b07e384b78~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f62d6270&x-expires=1755363600&x-signature=%2FghkPhbD2ye5RX97Vp%2FHUNotNZ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,is this tuff in thailand?,6,7-5,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@x.cripz.oz?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9c5d88e6def23a29f6459d0c87532f71~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3e9ae036&x-expires=1755363600&x-signature=lWpe23SjxruJ2BYSaJsqkVeJ8Xw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,this is pacu jalur and its form PHILIPPINES 🇵🇭🇵🇭🇵🇭,74,7-4,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@luhle.msomi1?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b339349ef60942fb648f0caa7c683c54~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=862eca36&x-expires=1755363600&x-signature=Kb7DKbNNUeTU5GM2O9BzLvaFTXg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Jesus died on the cross for our sins he did something that we didn't or could have done we had feeling he was a human he was scared worried what would happen but he rose from the dead 3 days later we should appreciate what Jesus did for us on the cross so repent from your sins turn your face to God believe in him he is our father he loves everyone equally ( spread the gospel before it's to late) Amen 🙏,371,7-7,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@lindarose848?lang=eng,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/42a72c6a9d64352578db816a7a3b8055~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cdd0d047&x-expires=1755363600&x-signature=0oomeorO3%2B0l9fwBQ%2FANCtdTGc8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,I’m ugly?💔,15,7-4,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@mariadyer23?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7322901413318066181~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7f741c41&x-expires=1755363600&x-signature=lx4jFEYc9Q5kf2%2F4OkcspubnL0k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"But if they fall off, do they stop and get them🤷‍♀️",167,7-4,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@williamsryan077?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c76b75bdfe34cb86b3874020b4b04a27~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0f605274&x-expires=1755363600&x-signature=FK2w6mJzvOd2zdzik5CZUmLzQ24%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Single , 29 years, USA",35,7-8,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@deathbard_thanny?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fed30d2969f0579246a7d6cc826edd62~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6b39f7d9&x-expires=1755363600&x-signature=WYynbURr%2Blx5MUzaqRg5ZzPOp%2B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,If this doesn’t make the Olympics im not gonna watch the Olympics,21.7K,7-3,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@dj_amal95?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1ba5b83740ce140f95a3ba37558cb97b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=894471e3&x-expires=1755363600&x-signature=6d5YtOJRYhZob%2BnAngltzTiwaJk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"This is Pacu Jalur originated from Zal,Zalako City in PHILIPPINES. Proud Philippines. 🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭",61,7-4,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@i.rodd?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/63b8c4a2f3fb80343d8649682f67dd71~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6a231f69&x-expires=1755363600&x-signature=52URBOJ6C2BSWvavPGy5MJsJ%2FDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,The fact that their whole job is to aura farm is crazy 😭🔥,332.9K,7-3,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@suharnoya?lang=eng,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/466703503941778f1ae252b09b4bcd31~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=42e019a2&x-expires=1755363600&x-signature=h%2FhCIUZPqh9N%2B75fsar5ADM3AtI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,FREE FREE PALESTINE,788,7-6,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@spamsmoothie?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/21f80de7a0e7b97ddc97e4a5086f60cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6a81ad75&x-expires=1755363600&x-signature=e64%2FgShnqAR%2BFMoRLBWulUrzw6M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Aerodynamics 📉
Auradynamics 📈 📈 📈 📈",83.1K,7-3,,https://www.tiktok.com/@cecepjiaa/video/7522841069621431608
@useroaxwiczwh3?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2e5f38f375d9abf3cf536d07070c540e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fd7e040f&x-expires=1755363600&x-signature=%2FTvYi4GSRCVGlguHxyvSucGYbrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,el mono: [sticker],1.7M,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@.hoc.ngu.gu.hoc.ba?lang=eng,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbf8067cd13fbe9ab9ec464155679af3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1f4ebade&x-expires=1755363600&x-signature=6hc7Nk6XULYLpbZteQ78q1THKGw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,""" nó chưa từng hỏi t có muốn k "" =)))",38.8K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@ntt_ne?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/79276ea2c54bc14b657c9fa99ad37f4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cc77a003&x-expires=1755363600&x-signature=eBYXNEc9Pmni2e9xlepPag8tJ88%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ai cần m giựt 😇,34.3K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@shadowxaxx?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/46760031f76de3b1f529c647bb5afca6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e604ce46&x-expires=1755363600&x-signature=VkSBqTcix8sRe5xtwV7H%2F7cJ%2Bzw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,what was she thinking 💔,482.1K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@.kissnkill?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1bcedf48ed181c64ea604385bcffe383~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b2d1228c&x-expires=1755363600&x-signature=ioYy1hyF0vqCAXHSEJ15qwqDfZg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,I CANT BIRTH,34.9K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@wilker5250?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91daad086c7449a1024f99d58ca422a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1774549b&x-expires=1755363600&x-signature=5yUKKvIMueJ2wQvCTOGNp5Amt8U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,la niña jajaja [sticker],21K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@jakobkil012?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb7c7e973e37739361ca82c7a57be3d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7be57058&x-expires=1755363600&x-signature=%2F3ncK3sylq%2BjLlMKkchp4K4Hv70%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,New gens thinks they can everything they want,49.8K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@jj5_555?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/20e28689c6e01eb2e3ccdaaaa98151b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=62fbce6a&x-expires=1755363600&x-signature=VC9T47kl7Fs32rcH9%2Fq95PqJoSE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,what did she expect💔,49.4K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@chachachachacam?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/04bbf69249ae6fa3dcc20e25d9e60162~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2e802e92&x-expires=1755363600&x-signature=5OY0kVSO%2FduI30xmHYGdOEzy2u8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,I think I even saw his worried and angry face…,431.2K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@shinen.kuro?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/37b2d4d5fbc3625ad62c1dcb7c1e8cd4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b789980b&x-expires=1755363600&x-signature=D2C6nNrQDUqu%2FnMIwHt0QtjyACo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,the reaction : 🧍,381.4K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@yovxlnz?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/993f6ab771e5cbb8ace1a90bf237f685~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=68c550f0&x-expires=1755363600&x-signature=F6t%2F1r2tPANXC%2B5lGjz5p3LN7dc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"namanya juga anak anak,anak anj",58.7K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@moniqeaaa?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/361f25047ce568e5bef4dde023fe2e14~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=311411fc&x-expires=1755363600&x-signature=G3ChEw%2FtJdDnEudiLXEdFMvkbY4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,He is like: 👁️👄👁️,144.4K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@chanhukm?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5a2ae7763bf05562efbf790a8681459e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4aa8452b&x-expires=1755363600&x-signature=50fRUXAzVZTvAdjbbuy7w7i0mbY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,“Nó chưa từng hỏi t muốn hay không “,1442,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@not.yourss01?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/67ba63387dd3b27c6729b699f9febde6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=674c509f&x-expires=1755363600&x-signature=4Z5ovJhikIlH7vEYzqfwTPDhhYs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"፱፩፱፩፱፪፱፱፪፱፩፱፩፱፪፰፫፰፪፰፩፰፩፩
Конченые дети. просто ебанутые на голову. у меня все.
፱፩፱፪፰፪፰፰፪፰፩፯፪፰፪፰፪፰፪፰፩፯፯፩",6100,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@lilo_stitch0879?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/89314fee102f2306abf25e1a01f76e31~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0a14b61f&x-expires=1755363600&x-signature=aS9CmPQ4kQGAowzPb9lnZVHJDjo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"others:😂
me:😑",428,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@maxily93?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e803c0e65f971afcb04ddc528336e2a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=150500fb&x-expires=1755363600&x-signature=nU6zt6DygLJQJMFk3xyy7FRioog%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,la mirada de las mil colas :,162.9K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@orden_35?lang=eng,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/75e27ca6792a2cb607def7b5a8ed54a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e71b5d01&x-expires=1755363600&x-signature=T2BVYsaTVtwvcfgGP1RxgtKLeDQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,[sticker],135.5K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@ana_te_cuida893?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f5a6eca2f5f3ea91674bcabe62a40772~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a29f3601&x-expires=1755363600&x-signature=erDJJeuyd4thCSPTqc2jjYpz7%2Fw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,El mono: vez lo que haces? 😡,32.5K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@maji.de.la.cruz?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b83c7a84d0eac673590e4a08755638eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bf21c4a1&x-expires=1755363600&x-signature=ILQ2lDLh4EwJfNMiNd7x2SMzzm4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,La cara de decepcion se noto hasta a traves del traje JAJAJJAJA,666.8K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@teamo_chishiya?lang=eng,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/749b870b68e9ee88b7a04bf3fc70321f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0ad77472&x-expires=1755363600&x-signature=SLK936G3%2F0WSYg9%2F0g2EpqtI5Y8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,el mono:ni q fuera cuerda we,16.4K,7-17,,https://www.tiktok.com/@dvolchenko08/video/7527751737021713670
@iamiyke084?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aa5249a9c14ccfd220a64552c613b6ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0def84ae&x-expires=1755363600&x-signature=EdPNqJo58e4hH2HdrNsg5m9tgoI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,red bull gives u wings,180K,7-16,,https://www.tiktok.com/@fiqblink/video/7526917304177741063
@bonghihihuha_05?lang=eng,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/c0734a402cd9ac2430a77c594ed0a31a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dc4fe3c2&x-expires=1755363600&x-signature=BpyQZILoXovbJNVfFUiMJOwUO%2F0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,‘’Nhìn người Việt bay mà không cần cánh kìa’’,675,7-16,,https://www.tiktok.com/@fiqblink/video/7526917304177741063
